index,liqd,kof,price_last,name,price,name_id
1160,,0.99,185.11,★ StatTrak™ Karambit | Safari Mesh (Minimal Wear),180.972,43753
1115,zz,0.99,185.11,★ StatTrak™ Bayonet | Crimson Web (Field-Tested),180.972,43286
1185,,0.99,182.5362,StatTrak™ Five-SeveN | Hyper Beast (Factory New),180.972,38566
1139,,0.99,181.0017,★ StatTrak™ Karambit | Forest DDPAT (Field-Tested),180.972,43736
1159,,0.99,181.0017,★ StatTrak™ Flip Knife | Slaughter (Minimal Wear),180.972,43560
1126,,0.99,176.3982,★ StatTrak™ Survival Knife | Case Hardened (Minimal Wear),180.972,777054
1121,liqd,0.99,176.3982,★ StatTrak™ Stiletto Knife | Tiger Tooth (Factory New),180.972,769603
1198,zz,0.99,176.3982,★ StatTrak™ Bayonet | Case Hardened (Well-Worn),180.972,43284
1100,,0.99,180.11,★ StatTrak™ Skeleton Knife | Urban Masked (Well-Worn),180.11,778863
1102,liqd,0.99,180.11,★ Stiletto Knife | Doppler (Minimal Wear),180.11,769515
1180,,0.99,191.7432,★ StatTrak™ Paracord Knife | Stained (Minimal Wear),180.11,776907
1120,a_liqd,0.99,188.6742,★ Karambit | Safari Mesh (Minimal Wear),180.11,43027
1178,,0.99,185.6052,★ StatTrak™ M9 Bayonet | Bright Water (Field-Tested),180.11,43790
1144,z_very_new,0.99,185.6052,★ Bayonet | Crimson Web (Field-Tested),180.11,42381
1136,a_liqd,0.99,185.11,★ Talon Knife | Rust Coat (Battle-Scarred),180.11,769518
1083,,0.99,180.11,MAG-7 | Cinquedea (Field-Tested),180.11,776229
1122,z_very_new,0.99,180.11,★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),180.11,43330
1105,,0.99,180.11,★ Bayonet | Stained (Factory New),180.11,42430
1153,zz,0.99,177.9327,★ Bayonet | Crimson Web (Battle-Scarred),180.11,42380
1181,,0.99,177.9327,★ Driver Gloves | Imperial Plaid (Battle-Scarred),180.11,45406
918,newq,0.99,210.1473,StatTrak™ M4A1-S | Printstream (Minimal Wear),177.9129,835861
1106,,0.99,185.6052,★ Ursus Knife | Crimson Web (Well-Worn),177.9129,759714
1117,,0.99,185.6052,★ Bayonet | Black Laminate (Battle-Scarred),177.9129,42355
1135,,0.99,182.5362,★ StatTrak™ Flip Knife | Autotronic (Minimal Wear),177.9129,43499
1113,,0.99,182.5362,★ StatTrak™ Bayonet | Black Laminate (Battle-Scarred),177.9129,43966
1199,zz,0.99,175.11,★ StatTrak™ Bayonet | Blue Steel (Minimal Wear),177.9129,43274
1140,,0.99,173.3391,★ StatTrak™ Flip Knife | Lore (Field-Tested),177.9129,43542
1272,,0.99,171.8046,★ StatTrak™ Karambit | Scorched (Field-Tested),177.9129,43756
1247,,0.99,170.2701,★ Karambit | Urban Masked (Well-Worn),177.9129,43051
1053,,0.95,178.106,Sticker | s1mple (Gold) | Berlin 2019,176.605,772425
1176,a_liqd,0.99,180.11,★ M9 Bayonet | Bright Water (Field-Tested),176.3784,43074
1172,liqd,0.99,180.11,★ StatTrak™ Falchion Knife | Fade (Factory New),176.3784,43465
1156,,0.99,176.3982,★ StatTrak™ Talon Knife | Night Stripe (Minimal Wear),176.3784,760914
1177,a_liqd,0.99,176.3982,★ Talon Knife | Stained (Field-Tested),176.3784,759582
1308,zz,0.99,176.3982,★ StatTrak™ Paracord Knife | Crimson Web (Battle-Scarred),176.3784,776887
1130,z_very_new,0.99,176.3982,★ StatTrak™ Bayonet | Bright Water (Minimal Wear),176.3784,43281
1188,z_very_new,0.99,171.8046,★ StatTrak™ Bayonet | Freehand (Field-Tested),176.3784,43299
1152,,0.99,170.2701,★ StatTrak™ M9 Bayonet | Urban Masked (Minimal Wear),176.3784,43845
1173,,0.99,168.7356,★ Karambit | Boreal Forest (Well-Worn),176.3784,42979
1138,z_very_new,0.99,182.5362,★ Bayonet | Black Laminate (Well-Worn),175.11,42359
1195,a_liqd,0.99,177.9327,★ Flip Knife | Slaughter (Minimal Wear),175.11,42762
1231,a_liqd,0.99,176.3982,★ Karambit | Scorched (Field-Tested),175.11,43030
1141,zz,0.99,175.11,★ StatTrak™ Bayonet | Crimson Web (Battle-Scarred),175.11,43285
1068,,0.99,175.11,★ StatTrak™ Talon Knife | Blue Steel (Well-Worn),175.11,759673
1224,z_very_new,0.99,171.8046,★ Bayonet | Case Hardened (Battle-Scarred),175.11,42375
1207,,0.99,168.7356,★ Talon Knife | Damascus Steel (Well-Worn),175.11,769852
1192,a_liqd,0.99,187.1397,★ Karambit | Urban Masked (Field-Tested),173.3094,43049
1137,a_liqd,0.99,187.1397,★ Karambit | Forest DDPAT (Field-Tested),173.3094,43003
1166,,0.99,187.1397,★ StatTrak™ Classic Knife | Case Hardened (Minimal Wear),173.3094,773825
1129,,0.99,177.9327,★ StatTrak™ Ursus Knife | Ultraviolet (Minimal Wear),173.3094,769922
1184,a_liqd,0.99,176.3982,★ Bayonet | Night (Minimal Wear),173.3094,42413
1148,a_liqd,0.99,175.11,★ Flip Knife | Lore (Field-Tested),173.3094,42738
1090,newq,0.99,175.11,★ Broken Fang Gloves | Needle Point (Minimal Wear),173.3094,836248
1175,a_liqd,0.99,173.3391,★ Bayonet | Ultraviolet (Minimal Wear),173.3094,42439
1206,,0.99,170.2701,★ Nomad Knife | Blue Steel (Factory New),173.3094,777102
1200,liqd,0.99,167.2011,★ Hydra Gloves | Case Hardened (Minimal Wear),173.3094,45556
1334,,0.99,162.5976,★ StatTrak™ Bowie Knife | Crimson Web (Field-Tested),173.3094,43344
1150,zz,0.99,180.11,★ StatTrak™ Bayonet | Black Laminate (Well-Worn),171.7749,43271
1151,liqd,0.99,177.9327,★ Moto Gloves | Transport (Minimal Wear),171.7749,45493
1149,a_liqd,0.99,176.3982,★ Bayonet | Bright Water (Minimal Wear),171.7749,42373
1213,,0.99,173.3391,★ StatTrak™ Talon Knife | Ultraviolet (Field-Tested),171.7749,769621
1249,z_very_new,0.99,173.3391,★ StatTrak™ Bayonet | Damascus Steel (Field-Tested),171.7749,43290
1255,newq,0.99,173.3391,★ Specialist Gloves | Field Agent (Battle-Scarred),171.7749,836111
1154,,0.99,170.2701,StatTrak™ AK-47 | Jaguar (Factory New),171.7749,38195
1211,liqd,0.99,170.2701,★ M9 Bayonet | Rust Coat (Well-Worn),171.7749,43118
1252,,0.99,168.7356,★ Talon Knife | Damascus Steel (Battle-Scarred),171.7749,769925
1232,a_liqd,0.99,165.6666,★ Falchion Knife | Marble Fade (Factory New),171.7749,42645
1322,zz,0.99,165.6666,★ Specialist Gloves | Lt. Commander (Battle-Scarred),171.7749,836341
1237,,0.99,165.11,★ Specialist Gloves | Mogul (Well-Worn),171.7749,45569
1089,newq,0.99,162.5976,MAC-10 | Hot Snakes (Minimal Wear),171.7749,835911
1266,,0.99,150.3216,★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear),171.7749,43459
1409,,0.99,140.11,★ Bayonet | Urban Masked (Factory New),171.7749,42442
1085,,0.99,200.11,★ Moto Gloves | Polygon (Well-Worn),170.2404,45487
1244,,0.99,180.11,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),170.2404,43837
1210,,0.99,175.11,★ Sport Gloves | Arid (Battle-Scarred),170.2404,43249
1218,,0.99,175.11,★ Moto Gloves | Turtle (Well-Worn),170.2404,45489
1248,,0.99,171.8046,★ Karambit | Forest DDPAT (Well-Worn),170.2404,43005
1201,,0.99,170.2701,★ Driver Gloves | Crimson Weave (Battle-Scarred),170.2404,42601
1158,,0.99,168.7356,★ M9 Bayonet | Damascus Steel (Well-Worn),170.2404,43090
1245,a_liqd,0.99,168.7356,★ Bowie Knife | Slaughter (Minimal Wear),170.2404,42514
1190,,0.99,168.7356,★ Bayonet | Crimson Web (Well-Worn),170.2404,42383
1261,,0.99,161.0631,★ StatTrak™ Talon Knife | Stained (Field-Tested),170.2404,759803
1579,,0.99,161.0631,★ StatTrak™ Karambit | Urban Masked (Battle-Scarred),170.2404,43771
1183,,0.99,157.9941,★ Talon Knife | Safari Mesh (Factory New),170.2404,762744
1146,,0.99,170.11,★ StatTrak™ Huntsman Knife | Doppler (Minimal Wear),170.11,43668
1145,z_very_new,0.99,170.11,★ StatTrak™ Flip Knife | Doppler (Minimal Wear),170.11,43529
1179,a_liqd,0.99,185.6052,★ Moto Gloves | Boom! (Field-Tested),168.7059,43147
1189,a_liqd,0.99,180.11,★ Bayonet | Blue Steel (Minimal Wear),168.7059,42363
1251,,0.99,176.3982,★ Hand Wraps | Slaughter (Battle-Scarred),168.7059,42882
1242,,0.99,175.11,★ Specialist Gloves | Fade (Battle-Scarred),168.7059,45567
1215,zz,0.99,173.3391,★ Talon Knife | Night Stripe (Minimal Wear),168.7059,759884
1197,,0.99,171.8046,★ StatTrak™ Nomad Knife,168.7059,776850
1235,a_liqd,0.99,171.8046,★ Bayonet | Damascus Steel (Field-Tested),168.7059,42386
1182,,0.99,170.2701,AUG | Hot Rod (Factory New),168.7059,34031
1259,,0.99,168.7356,★ StatTrak™ Ursus Knife | Crimson Web (Well-Worn),168.7059,760274
1656,,0.99,168.7356,★ StatTrak™ Classic Knife | Stained (Factory New),168.7059,774651
1161,,0.99,168.7356,★ StatTrak™ Survival Knife | Blue Steel (Factory New),168.7059,778392
1194,,0.99,165.11,★ StatTrak™ Stiletto Knife | Slaughter (Minimal Wear),168.7059,760271
1288,,0.99,162.5976,★ StatTrak™ M9 Bayonet | Forest DDPAT (Minimal Wear),168.7059,43807
1191,liqd,0.99,160.11,★ StatTrak™ Ursus Knife,168.7059,759639
1155,,0.99,153.549,StatTrak™ M4A4 | Asiimov (Well-Worn),168.7059,38845
1280,zz,0.99,153.3906,★ StatTrak™ Karambit | Urban Masked (Well-Worn),168.7059,44673
1214,,0.99,141.1245,★ Gut Knife | Autotronic (Factory New),168.7059,42781
1124,a_liqd,0.99,185.11,★ Huntsman Knife | Marble Fade (Minimal Wear),168.7059,42927
1170,liqd,0.99,168.11,★ Shadow Daggers | Doppler (Minimal Wear),168.11,43187
1169,liqd,0.99,168.11,★ Flip Knife | Doppler (Minimal Wear),168.11,42721
1567,zz,0.9,167.33700000000002,Sticker | Xyp9x (Gold) | Krakow 2017,167.31,41097
1250,,0.99,173.3391,★ M9 Bayonet | Damascus Steel (Battle-Scarred),167.1714,43086
1125,a_liqd,0.99,171.8046,★ Paracord Knife | Case Hardened (Field-Tested),167.1714,776923
1241,,0.99,171.8046,★ Karambit | Scorched (Battle-Scarred),167.1714,43029
1128,,0.99,168.7356,AWP | Lightning Strike (Minimal Wear),167.1714,34100
1243,a_liqd,0.99,167.2011,★ Flip Knife | Autotronic (Minimal Wear),167.1714,42686
1103,,0.99,165.11,StatTrak™ M4A1-S | Player Two (Factory New),167.1714,779417
1325,,0.99,161.0631,★ StatTrak™ Bayonet | Stained (Minimal Wear),167.1714,43325
1171,liqd,0.99,167.11,★ StatTrak™ Falchion Knife | Doppler (Factory New),167.11,43464
1291,zz,0.99,185.6052,★ Falchion Knife | Ultraviolet (Factory New),165.6369,42673
1216,,0.99,177.9327,★ Karambit | Boreal Forest (Battle-Scarred),165.6369,42975
1217,,0.99,176.3982,★ Karambit | Forest DDPAT (Battle-Scarred),165.6369,43002
1209,,0.99,176.3982,★ Karambit | Urban Masked (Battle-Scarred),165.6369,43048
1196,a_liqd,0.99,171.8046,★ Stiletto Knife | Tiger Tooth (Factory New),165.6369,769498
1568,,0.99,165.6666,★ Ursus Knife | Night Stripe (Factory New),165.6369,761944
1300,a_liqd,0.99,165.11,★ Talon Knife | Ultraviolet (Field-Tested),165.6369,769502
1203,,0.99,165.11,★ Paracord Knife | Crimson Web (Battle-Scarred),165.6369,777091
1234,a_liqd,0.99,165.11,★ Nomad Knife | Case Hardened (Minimal Wear),165.6369,776801
1187,,0.99,165.11,StatTrak™ AK-47 | Case Hardened (Minimal Wear),165.11,38173
1313,liqd,0.99,165.0,★ Falchion Knife | Doppler (Factory New),165.0,42636
1265,a_liqd,0.99,171.8046,★ Bayonet | Freehand (Field-Tested),165.11,42399
1204,,0.99,171.8046,★ Hand Wraps | Overprint (Battle-Scarred),165.11,45554
1167,a_liqd,0.99,168.7356,Desert Eagle | Printstream (Factory New),165.11,781660
1212,a_liqd,0.99,167.2011,★ M9 Bayonet | Stained (Minimal Wear),165.11,43134
1225,,0.99,165.6666,★ Talon Knife | Stained (Well-Worn),165.11,759629
1307,a_liqd,0.99,165.11,★ M9 Bayonet | Stained (Field-Tested),165.11,43133
1075,bad,0.9,161.757,Sticker | LGB eSports (Foil) | Katowice 2015,163.125,40428
1193,a_liqd,0.99,175.11,★ Huntsman Knife | Slaughter (Minimal Wear),162.5679,42944
1229,a_liqd,0.99,168.7356,★ M9 Bayonet | Rust Coat (Battle-Scarred),162.5679,43117
1275,,0.99,162.5976,AUG | Akihabara Accept (Battle-Scarred),162.5679,33983
1157,a_liqd,0.99,162.5976,★ Ursus Knife | Ultraviolet (Minimal Wear),162.5679,769607
1246,,0.99,162.5976,★ StatTrak™ Paracord Knife | Blue Steel (Battle-Scarred),162.5679,777370
2136,,0.99,162.5976,★ StatTrak™ M9 Bayonet | Freehand (Well-Worn),162.5679,756089
1330,bad,0.99,156.4596,M4A4 | Radiation Hazard (Factory New),162.5679,35321
1410,zz,0.99,156.4596,★ StatTrak™ Karambit | Boreal Forest (Battle-Scarred),162.5679,43713
1070,,0.95,165.11,Sticker | kennyS (Gold) | Berlin 2019,161.8895,772500
1264,a_liqd,0.99,173.3391,★ Karambit | Safari Mesh (Field-Tested),161.0334,43026
1208,a_liqd,0.99,168.7356,★ Huntsman Knife | Tiger Tooth (Factory New),161.0334,42950
1276,,0.99,167.2011,★ Talon Knife | Stained (Battle-Scarred),161.0334,759521
1258,a_liqd,0.99,167.2011,★ Nomad Knife,161.0334,776583
1220,,0.99,167.2011,★ StatTrak™ M9 Bayonet | Rust Coat (Battle-Scarred),161.0334,43824
1230,a_liqd,0.99,167.2011,★ Bowie Knife | Tiger Tooth (Factory New),161.0334,42520
1228,a_liqd,0.99,165.6666,★ Stiletto Knife | Slaughter (Minimal Wear),161.0334,759576
1312,,0.99,162.5976,★ M9 Bayonet | Freehand (Well-Worn),161.0334,43103
1290,,0.99,156.4596,★ StatTrak™ Talon Knife | Stained (Well-Worn),161.0334,760295
1342,,0.99,151.4007,★ M9 Bayonet | Bright Water (Battle-Scarred),161.0334,43072
1263,a_liqd,0.99,150.48,★ Paracord Knife | Stained (Minimal Wear),161.0334,776752
1364,z_very_new,0.99,122.7105,★ StatTrak™ Paracord Knife | Blue Steel (Field-Tested),161.0334,776854
1238,,0.99,160.11,★ Falchion Knife | Doppler (Minimal Wear),160.11,42637
1240,a_liqd,0.99,165.6666,★ M9 Bayonet | Forest DDPAT (Minimal Wear),160.11,43097
1236,a_liqd,0.99,165.11,★ Sport Gloves | Bronze Morph (Field-Tested),160.11,45441
1227,a_liqd,0.99,161.0631,★ M9 Bayonet | Boreal Forest (Minimal Wear),160.11,43070
1302,a_liqd,0.99,161.0631,★ Flip Knife | Slaughter (Field-Tested),160.11,42761
1391,a_liqd,0.99,155.11,★ Flip Knife | Crimson Web (Field-Tested),160.11,42712
1081,,0.9,157.58100000000002,Sticker | compLexity Gaming | Katowice 2014,158.94899999999998,41284
1303,,0.99,168.7356,★ M9 Bayonet | Bright Water (Well-Worn),157.9743,43076
1320,a_liqd,0.99,168.7356,★ M9 Bayonet | Night (Field-Tested),157.9743,43114
1283,,0.99,167.2011,★ Karambit | Safari Mesh (Battle-Scarred),157.9743,43025
1277,zz,0.99,165.6666,★ M9 Bayonet | Ultraviolet (Field-Tested),157.9743,43139
1269,,0.99,165.6666,★ StatTrak™ Karambit | Safari Mesh (Field-Tested),157.9743,43752
1278,a_liqd,0.99,165.6666,★ Falchion Knife | Fade (Factory New),157.9743,42638
1260,a_liqd,0.99,162.5976,★ Ursus Knife,157.9743,759460
1285,,0.99,157.9941,★ StatTrak™ Talon Knife | Stained (Battle-Scarred),157.9743,762952
1286,,0.99,157.9941,★ StatTrak™ Classic Knife | Night Stripe (Well-Worn),157.9743,774457
1274,a_liqd,0.99,156.4596,★ Stiletto Knife | Tiger Tooth (Minimal Wear),157.9743,769539
1270,a_liqd,0.99,155.11,★ Paracord Knife | Blue Steel (Minimal Wear),157.9743,776842
1424,,0.99,155.11,★ StatTrak™ M9 Bayonet | Stained (Field-Tested),157.9743,43836
1268,,0.99,152.0145,★ Karambit | Scorched (Well-Worn),157.9743,43032
1219,,0.99,162.5976,★ Survival Knife | Crimson Web (Battle-Scarred),156.4398,776910
1262,liqd,0.99,162.5976,★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New),156.4398,43491
1273,,0.99,157.9941,★ StatTrak™ Paracord Knife | Boreal Forest (Minimal Wear),156.4398,777179
1239,newq,0.99,155.11,★ Hand Wraps | Giraffe (Well-Worn),156.4398,836373
1319,zz,0.99,153.3906,★ StatTrak™ Talon Knife | Boreal Forest (Minimal Wear),156.4398,763877
1389,,0.99,153.3906,★ StatTrak™ Flip Knife | Crimson Web (Field-Tested),156.4398,43522
1294,zz,0.99,155.11,★ StatTrak™ Navaja Knife | Doppler (Minimal Wear),155.11,769948
1257,a_liqd,0.99,170.2701,★ Flip Knife | Tiger Tooth (Minimal Wear),155.11,42769
1350,,0.99,157.9941,★ M9 Bayonet | Freehand (Battle-Scarred),155.11,43099
1271,zz,0.99,155.11,★ Bayonet | Forest DDPAT (Factory New),155.11,45654
1092,,0.99,153.3906,★ StatTrak™ Skeleton Knife | Scorched (Battle-Scarred),155.11,777128
1369,,0.99,152.16299999999998,★ M9 Bayonet | Night (Battle-Scarred),155.11,43112
1284,,0.99,152.0145,★ StatTrak™ M9 Bayonet | Night (Field-Tested),155.11,43821
1381,,0.99,145.1142,★ Survival Knife | Stained (Factory New),155.11,777132
